Job Title,Company,Salary,Experience,Location,Skills,Source,Location_Clean_Fixed
Senior Delivery Lead,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Network Operation Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
(HN/HCM) Senior Frontend Engineer (JavaScript (ES6+)),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
(HN/HCM) Senior Product Owner (Data Platform),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Kỹ sư phân tích nghiệp vụ (IT Business Analyst) - VIC,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Telecom] System Admin,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Cloud Infrastructure Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"[Middle, Senior] BackEnd Engineer (Java, Go)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"[Junior, Senior] FullStack Developer",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"[Middle, Senior] FullStack Developer",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"[Junior, Senior] BackEnd Engineer (Java, Go)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Cloud Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior OutSystems Developer/ Expert (1 year Contractor),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
HN-Junior Implementation Consultant (SQL/Oracle/Java),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Web Visual Designer (Figma) - Japanese Company,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Dubai] Platform Operations Lead (DevOps/SRE),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Java Developer (J2EE, Spring)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Mid/Senior Frontend Engineer (ReactJS, NextJS)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Global Market] Solution Architect,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
HN/HCM_ IT Communicator (Japanese – JLPT N1),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Backend Developer - Định hướng Tech Lead (NodeJS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"01 Lead .NET Developer (C#, .NET, Angular)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Technical Leader (Spring Boot, MySQL, AI, AWS, Linux)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Scientist (Data Science, Machine Learning, Python)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Mid/Senior Quality Control/Manual Tester (QA QC),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"10 Mid/Senior Java Backend Developer (Spring, AI, SQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior Data Engineer (Fintech/Financial),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
ETL/ Data Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Penetration Tester,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"DevOps Engineer( Cloud, K8S, DevSecOps)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Tech Lead (Golang/Python/Java),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
IT Web Resource (Shopify),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Middle Odoo Developer (Python, JavaScript)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Business Analyst (SQL),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Backend Developer (C#, .NET, Node.js, JavaScript, GIT)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Lập Trình Viên Frontend,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Unity Developer (Core Team – Build Long-Term IP),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
2D Artist/ UI-UX Designer (Game Mobile – Casual/Hybrid),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"AI Engineer (Python, C++, Tensorflow, Keras Pytorch)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên Bảo mật và tuân thủ ATTT,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Kỹ Sư Thiết Kế Phần Mềm Nhúng (C/C++),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"IT Manager (Networking, System Admin, ERP)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Shopify Developer (HTML, Java)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Software Developer (NodeJS, Python, ReactJS, NextJS)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"IT System Specialist (Security, Java, C#)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
IT Comtor / Business Analyst (BrSE),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Middle/Senior Ruby Backend Developer (Ruby On Rails),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Web Developer (C#, SQL) ~ Japanese N3",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Business Analyst,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Solution Architect (Spring Boot/.NET, Microservices)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior UX/UI Designer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior Manager – Software Developement,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"[Remote/Hybrid] Senior Frontend (ReactJS, English)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Java Developer / Trên 3 năm KN / PV 1 vòng /~45M Gross,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Data Protection & Governance Specialist (Database),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
CVCC Quản trị mạng và An ninh thông tin,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Middle/Senior Software Engineer (Java),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên an ninh mạng,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Frontend Lowcode Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Backend (Python) Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Quality Assurance (Middle),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior QA Engineer (Automation Test/Agile/Scrum/SQL),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Lumera - Quality Assurance Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
AI Engineer (Python),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Implementation Engineer (JavaScript, API, Integration)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Ruby on Rails Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Magento Frontend Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"UI/UX Designer (Figma, Prototyping, Design Systems)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Product Owner (Blockchain, AI)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Product Designer (UI-UX, Figma, Photoshop)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên Kiểm thử phần mềm - Manual Tester,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Software Engineering (Java, .NET, SQL, Agile)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Mid/Senior Product Analyst (prefer IT BA background),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"AI Engineer (NLP, ML)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Business Analyst (Product Owner, Agile)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Mobile Developer (Flutter),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Fullstack Developer (mạnh FE),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
.NET developer (ERP sản xuất phức tạp),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Fullstack Dev ( ReactJS, JavaScript, NodeJS, API, AI )",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"React Native Dev - Mobile & Web ( JavaScript, Redux )",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Remote Backend Developer (NodeJS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Infrastructure Engineer (System Admin) up to $2500,,infrastructure engineer (system admin) up to $2500,,Ha Noi,,ITViec,Ha Noi
Manual Test Engineer (Automotive Domain_From 3+YOE),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Backend Developer (Java/ Odoo (Python)) - VIC,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Middle/Senior Full-stack .NET Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Global Market] Business Analyst - Upto 40M,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Software Project Leader - Project Manager,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
AI Development Evangelist,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Fullstack Developer (Java or NodeJS, AWS, API)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"AI Engineer (Fresher, Ứng viên chuẩn bị tốt nghiệp)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
AI Engineer (Computer Vision/NPL/LLM),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Solution Architect (open for SA, Devlead)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"BackEnd Engineer (Fresher, UV chuẩn bị tốt nghiệp)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Business Analyst (Project Manager, Agile)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Technical / Solution Architect (C#/ WPF/ Cloud / AWS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"(Đống Đa, HN) AI Engineer (Python, AI API, Javascript)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Viettel Future Changemakers - Project Manager,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Solution Architecture (Java, AWS, BI) - KCN - 4M017",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"(Đống Đa, HN) iOS Dev (Swift, Flutter)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Hanoi] Senior Manager (Japanese N2+),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Project Manager (PM / Senior PM) – Digital Transformati,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior Ruby on Rails Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Junior-Senior] Software Engineer (Fullstack),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Manual Tester (Financial, Securities)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
FullStack Java Developer (Junior - Middle),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Business Analyst (Figma, UML)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Java Software Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Backend Engineer (Nodejs),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Middle/ Senior PHP Dev ( AI/ MVC/ Laravel/ JavaScript ),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Data Program Owner (Data Analyst/Database/SQL),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Sr. Data Quality/ Data Governance (ETL, Power BI)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Solution Architect (SQL),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"[Hanoi] Senior Site Reliability Engineer (SRE, DevOps)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
CVCC Quản trị cơ sở dữ liệu (DBA),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
CVCC Giám sát An toàn thông tin (SOC),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Analyst (Google BigQuery, SQL, Python)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"QA Engineer (QA QC, Tester)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Fullstack Developer (Python, JavaScript)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Unity Developer (Game),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên Quản trị hệ thống CNTT,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên Quản trị ứng dụng và cơ sở dữ liệu,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"AI Engineer (AI Voice , OCR, Python)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Business Analyst (Figma, Postman, API)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Front End Developer (ReactJS, JavaScript, HTML, CSS)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên khai thác ứng dụng,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Unity Developer (C#),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
.NET Developer (C# / ASP.NET Core) - Upto 22M,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Engineer (Python, SQL, Spark) ~ Upto 24M",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Tester (MySQL, ETL, Data Warehouse) ~ Upto 17M",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Full-stack Developer (.NET, Angular, PostgreSql)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Hà Nội] AI Team Leader,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior Backend Engineer (C#/Java/Python),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior/Lead Web Engineer (JavaScript ES6, Python)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Product Owner (Finance, Banking, Product Management)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Data Engineer (SQL/ Python/ Cloud),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Scrum Master/Project Manager (Up to $3500/month),,scrum master/project manager (up to $3500/month),,Ha Noi,,ITViec,Ha Noi
[HAN] Fresher/Junior SQA | Up to 15M,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[HAN] Fresher/Junior Fullstack Developer | Up to 15M,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior .NET Backend Engineer - Up to 55k,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Project Manager (Product/Outsource),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior IT Business Analyst,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
AUTOMATION TESTER (up to 27M),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Junior Cloud Engineer (Google Cloud Platform - GCP),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Junior /Senior Mobile Developer (Flutter, Kotlin)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Architect (Data Warehousing, ETL/ELT, SQL, Oracle)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Governance (Data Quality, Data Privacy, Agile)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Jr Application Consultant (Java, Python, C#)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Middle Android App Framework Engineer (Good English),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Business Analyst (Mockups, ERP, SQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Tester (Unit Test, SQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Triển Khai Phần Mềm (ERP),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Full-stack Developer (J2EE, React) SG HN Da Nang",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Full-stack Dev (C# ASP.NET, React) SG HN Da Nang",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Sign-on Bonus] Project Leader/ BrSE (Japanese N2+),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Bridge Software Engineer (BrSE),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Product Manager (Machine Learning/ AI),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Remote VueJS / Nuxt Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
SAP Senior Consultant - SAP FICO Implementation,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior iOS Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Middle/Senior Java Developer (.Net, Python, Spring)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior AI Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Security Presales,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[HCMC/HN/DN] DevOps Engineer/Cloud Support Engineer(L2),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Technical Lead - .NET (C#, Web API, English)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Architect (Oracle, PostgreSQL, MongoDB, Redis, S3)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"CV, CVCC Khoa học Dữ liệu - Data Scientist",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
CVCC Bảo mật Dữ liệu - Senior Data Security,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Junior/Middle Tester (API, Postman, Agile)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior IT Business Analyst (LOS, CRM system)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Software Engineer (Java, Springboot, PostgreSQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Android Developer (Kotlin) - Up to 45M,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[HCMC/HN/DN] Software Engineer (Java/PHP/Angular),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Backend Java Engineer (Spring, React)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Remote -Sr. React Native Engineer (ReactJS, Javascript)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
NodeJS Dev (+ ReactJS/NestJS/NextJS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior AI Developer (Java, Python)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior/Principal Ruby on Rails Developer (AWS, Backend)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Junior Devops Engineer (JavaScripts, .Net, MySQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
CVCC Kỹ thuật Nền tảng (SRE/DevOps),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior/Lead QA Engineer (QE, QC, Automation Tester)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên vận hành & triển khai hệ thống CNTT,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên AI Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên Viên Vận Hành Ứng Dụng (Appops/ Window/ Linux),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Android Developer (Kotlin / MVVM),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Scientist (Python, SQL) - Package up to $70K",,"data scientist (python, sql) - package up to $70k",,Ha Noi,,ITViec,Ha Noi
Embedded Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior Business Analyst (Agile),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Remote - Systems Developer, Golang",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Remote - Marketing and Social Media,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Remote - GPU / CUDA Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Remote - Amazing Graphics Designer - Softly LLC,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Remote - Rust blockchain developer (Sui, Move, Wasm)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Giảng Viên CNTT/ IT Lecturer (Python, Java, C#)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior ERP Business Analyst (Finance ERP & Integration),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Presales Engineer (AI & Data field),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên Phân tích nghiệp vụ,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Mobile Developer (Dart/Flutter or Swift/iOS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Engineer (Oracle, BI Tableau, BI publisher, Cloud)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên Phân tích và thiết kế Mô hình Dữ liệu,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Golang Developer (AWS, PostgreSQL, MySQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior Embedded Security Engineer – Linux / Android,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"(Senior) QA Engineer (Tester, Japanese N2+)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Hanoi & HCM] Principal/Senior AI/LLM Prompt Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Solution Architect (Java),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Business Data Analyst Onsite Banking,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Software Engineer - Integration Build (C, C++, Python)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Unity Developer (C#, C++, OOP)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Project Manager (ERP, SAP, Oracle, Odoo, SQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Java Backend Developer (Spring, SQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Project Manager (Banking),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Web Content Administrator & Publisher ( HTML5, CSS3,C#)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"03 Fresher/Junior Unity Developer (C#, Games) - Hà Nội",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Frontend developer (ReactJS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior Back-end Developer (NodeJS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Platform Engineer (DevOps, AWS, Cloud)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Software Engineer (C#/.NET/ASP.NET),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Java Web Engineer (SQL, Linux, AWS)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Project Manager - VTS,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Engineer (SQL, NoSQL, Hadoop, Python, Java)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Middle/Leader Javascript Developer (VueJS, NodeJS)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Product Owner (Business Analyst, ERP)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Remote/Hybrid] Backend Engineer (Scala/Kotlin/Golang),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
DevOps Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Java Developer (Spring, Hibernate, MySQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Machine Learning Engineer (Remote),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Junior Full Stack Engineer (Next.js, Python, SQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Java Web Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
QA Engineer (Automation Testing),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Senior .Net Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Backend Developer - VTS,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Golang Developer (Backend, AWS, MySQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Business analyst - VTS,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Principal Frontend Engineer (ReactJS/VueJS),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Midle/Senior Odoo Developer (Python, PostgreSQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"ERP Engineer (JSON, SQL, API, Database)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Software Developer - Up to 3000$,,software developer - up to 3000$,,Ha Noi,,ITViec,Ha Noi
"Robotics Vision Engineer (Python, C++)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Embedded Control Engineer (SWD/ JTAG Debugging),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Solution Architect (Java/Python/Golang),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Data Engineer (Python, C#, PostgreSQL, MySQL)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Intermediate/Senior AI Engineer (Python),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
AI/ML Ops Engineer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"[Hybrid/Remote] Senior Fullstack (NET, React/Angular)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
[Remote] Mid/Sr. Product Engineer (Python/LLM/AI),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Full-stack Ruby Developer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
UI/UX Designer,,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Software Engineer (.Net/Java/SQL),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Mobile Developer (iOS, Swift, Flutter, React Native)",,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Middle Qt/C++ Developer (HMI/ Embedded & Edge System),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
Chuyên viên Quản lý dự án - Project Manager (PM),,Thỏa thuận,,Ha Noi,,ITViec,Ha Noi
"Senior Frontend Engineer (ReactJS, NextJS) - $55K/year",,"senior frontend engineer (reactjs, nextjs) - $55k/year",,Ha Noi,,ITViec,Ha Noi
Trưởng Phòng Kinh Doanh (Mảng Giải Pháp Phần Mềm Cho Doanh Nghiệp),CÔNG TY CỔ PHẦN CÔNG NGHỆ GETFLY VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,"Tài chính, Telesales, B2B",TopCV,Ha Noi
IT Comtor (Tiếng Nhật N2 Trở Lên) - Nghỉ T7 CN,CÔNG TY TNHH FLINTERS VIỆT NAM,2 Triệu,1 năm,Hà Nội,"IT Comtor, Tiếng Nh..., Nghỉ thứ 7, IT - Phần mềm",TopCV,Ha Noi
Gameplay Developer - High Salary 50 Million,CÔNG TY TNHH SERVICE ONE GLOBAL,50 Triệu,3 năm,Hồ Chí Minh (mới),"Tiếng Anh..., Game, Game Developer, IT - Phần mềm",TopCV,Ho Chi Minh
"IT Support(Intern Full-Time, Fresher Are Welcome)",CÔNG TY TNHH NETMARKS VIỆT NAM,Thỏa thuận,1 năm,Hà Nội,,TopCV,Ha Noi
"Fullstack Software Engineers (Full-Time, Hybird) - Làm Tại Quận 1 HCM",CÔNG TY TNHH VIỆC CÓ,Thỏa thuận,2 năm,Hồ Chí Minh (mới),"Nghỉ thứ..., IT - Phần mềm",TopCV,Ho Chi Minh
